ObservationDate,ObservationTime,EntryDateTime,StationNumber,StationName,Latitude,Longitude,TotalPrecipAmt,NewSnowDepth,NewSnowSWE,TotalSnowDepth,TotalSnowSWE,DateTimeStamp
7/7/16, 06:30 AM, 2016-07-12 02:04 PM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-07-12 06:04 PM
7/7/16, 07:00 AM, 2016-07-07 08:22 PM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-07-08 12:22 AM
7/7/16, 07:00 AM, 2016-07-07 07:03 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-07-07 11:03 AM
7/7/16, 07:00 AM, 2016-07-07 07:43 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-07-07 11:43 AM
7/7/16, 07:00 AM, 2016-07-07 07:57 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-07-07 11:57 AM
7/6/16, 06:30 AM, 2016-07-12 02:04 PM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-07-12 06:04 PM
7/6/16, 07:00 AM, 2016-07-06 10:17 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-07-06 02:17 PM
7/6/16, 07:00 AM, 2016-07-06 06:23 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-07-06 10:23 AM
7/6/16, 07:00 AM, 2016-07-06 06:37 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-07-06 10:37 AM
7/6/16, 07:00 AM, 2016-07-06 10:17 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-07-06 02:17 PM
7/6/16, 07:00 AM, 2016-07-06 07:41 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-07-06 11:41 AM
7/5/16, 06:30 AM, 2016-07-12 02:04 PM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-07-12 06:04 PM
7/5/16, 07:00 AM, 2016-07-13 07:28 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-07-13 11:28 AM
7/5/16, 07:00 AM, 2016-07-05 08:59 PM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-07-06 12:59 AM
7/5/16, 07:00 AM, 2016-07-05 06:59 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-07-05 10:59 AM
7/5/16, 07:00 AM, 2016-07-05 07:28 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-07-05 11:28 AM
7/5/16, 07:00 AM, 2016-08-09 08:57 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-08-09 12:57 PM
7/4/16, 06:30 AM, 2016-07-04 09:54 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-07-04 01:54 PM
7/4/16, 07:00 AM, 2016-07-04 08:02 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-07-04 12:02 PM
7/4/16, 07:00 AM, 2016-07-04 06:45 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-07-04 10:45 AM
7/4/16, 07:00 AM, 2016-07-04 07:51 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-07-04 11:51 AM
7/4/16, 07:00 AM, 2016-07-04 08:02 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-07-04 12:02 PM
7/4/16, 07:00 AM, 2016-07-04 07:01 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-07-04 11:01 AM
7/3/16, 07:00 AM, 2016-07-03 07:24 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28, T, NA, NA, NA, NA, 2016-07-03 11:24 AM
7/3/16, 07:00 AM, 2016-07-04 08:02 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399, T, NA, NA, NA, NA, 2016-07-04 12:02 PM
7/3/16, 07:00 AM, 2016-07-03 09:31 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-07-03 01:31 PM
7/3/16, 07:00 AM, 2016-07-04 08:02 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683, T, NA, NA, NA, NA, 2016-07-04 12:02 PM
7/3/16, 07:00 AM, 2016-07-03 07:06 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-07-03 11:06 AM
7/3/16, 07:00 AM, 2016-07-03 07:29 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.02, NA, NA, NA, NA, 2016-07-03 11:29 AM
7/2/16, 07:00 AM, 2016-07-02 06:56 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.54, NA, NA, NA, NA, 2016-07-02 10:55 AM
7/2/16, 08:00 AM, 2016-07-04 08:04 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0.4, NA, NA, NA, NA, 2016-07-04 12:04 PM
7/2/16, 07:00 AM, 2016-07-02 07:14 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0.51, NA, NA, NA, NA, 2016-07-02 11:14 AM
7/2/16, 07:00 AM, 2016-07-02 07:39 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.22, NA, NA, NA, NA, 2016-07-02 11:39 AM
7/2/16, 07:00 AM, 2016-07-02 10:59 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.38, NA, NA, NA, NA, 2016-07-02 02:59 PM
7/2/16, 05:00 AM, 2016-07-02 05:15 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.3, NA, NA, NA, NA, 2016-07-02 09:15 AM
7/2/16, 07:00 AM, 2016-07-02 07:28 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.47, NA, NA, NA, NA, 2016-07-02 11:28 AM
7/1/16, 07:00 AM, 2016-07-01 08:21 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-07-01 12:21 PM
7/1/16, 06:30 AM, 2016-07-04 09:54 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-07-04 01:54 PM
7/1/16, 07:00 AM, 2016-07-01 07:10 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-07-01 11:10 AM
7/1/16, 07:00 AM, 2016-07-01 06:30 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-07-01 10:30 AM
7/1/16, 07:00 AM, 2016-07-01 06:53 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-07-01 10:53 AM
7/1/16, 07:00 AM, 2016-07-01 08:21 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-07-01 12:21 PM
7/1/16, 05:00 AM, 2016-07-01 05:16 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA, NA, NA, 2016-07-01 09:16 AM
6/30/16, 06:30 AM, 2016-06-30 08:12 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.07, NA, NA, NA, NA, 2016-06-30 12:11 PM
6/30/16, 06:50 AM, 2016-06-30 07:17 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.05, NA, NA, NA, NA, 2016-06-30 11:17 AM
6/30/16, 07:00 AM, 2016-06-30 06:33 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.05, NA, NA, NA, NA, 2016-06-30 10:33 AM
6/30/16, 07:00 AM, 2016-06-30 07:08 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0.13, NA, NA, NA, NA, 2016-06-30 11:08 AM
6/30/16, 07:00 AM, 2016-06-30 07:09 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.12, NA, NA, NA, NA, 2016-06-30 11:09 AM
6/30/16, 05:00 AM, 2016-06-30 05:34 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.2, NA, NA, NA, NA, 2016-06-30 09:34 AM
6/30/16, 07:00 AM, 2016-06-30 07:05 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.09, NA, NA, NA, NA, 2016-06-30 11:05 AM
6/29/16, 06:30 AM, 2016-06-29 07:26 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,1.44, NA, NA, NA, NA, 2016-06-29 11:26 AM
6/29/16, 07:00 AM, 2016-06-29 06:05 PM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,1.19, NA, NA, NA, NA, 2016-06-29 10:05 PM
6/29/16, 05:00 AM, 2016-06-29 05:27 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.8, NA, NA, NA, NA, 2016-06-29 09:27 AM
6/29/16, 07:00 AM, 2016-06-29 07:10 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,1.77, NA, NA, NA, NA, 2016-06-29 11:10 AM
6/29/16, 07:00 AM, 2016-06-29 07:01 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,1.58, NA, NA, NA, NA, 2016-06-29 11:01 AM
6/29/16, 07:00 AM, 2016-06-29 07:09 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,1.92, NA, NA, NA, NA, 2016-06-29 11:09 AM
6/29/16, 07:00 AM, 2016-06-29 07:49 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,1.2, NA, NA, NA, NA, 2016-06-29 11:49 AM
6/29/16, 07:15 AM, 2016-06-29 07:22 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,1.48, NA, NA, NA, NA, 2016-06-29 11:22 AM
6/28/16, 07:00 AM, 2016-06-28 09:24 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-06-28 01:24 PM
6/28/16, 06:30 AM, 2016-06-28 01:28 PM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.01, NA, NA, NA, NA, 2016-06-28 05:28 PM
6/28/16, 06:30 AM, 2016-06-28 06:25 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA, NA, NA, 2016-06-28 10:25 AM
6/28/16, 07:00 AM, 2016-06-28 06:57 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0.02, NA, NA, NA, NA, 2016-06-28 10:57 AM
6/28/16, 07:00 AM, 2016-06-28 07:12 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-06-28 11:12 AM
6/28/16, 07:00 AM, 2016-06-28 09:24 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-06-28 01:24 PM
6/27/16, 06:30 AM, 2016-06-27 06:36 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-06-27 10:36 AM
6/27/16, 07:00 AM, 2016-06-27 06:31 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-06-27 10:31 AM
6/27/16, 07:00 AM, 2016-06-27 06:30 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-06-27 10:30 AM
6/27/16, 07:00 AM, 2016-06-27 06:48 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-06-27 10:48 AM
6/27/16, 07:00 AM, 2016-06-27 06:52 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-06-27 10:52 AM
6/27/16, 07:00 AM, 2016-06-27 08:17 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-06-27 12:17 PM
6/26/16, 06:30 AM, 2016-06-27 06:36 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-06-27 10:36 AM
6/26/16, 07:00 AM, 2016-06-26 08:19 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-06-26 12:19 PM
6/26/16, 07:00 AM, 2016-06-26 08:14 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-06-26 12:14 PM
6/26/16, 07:00 AM, 2016-06-26 07:10 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-06-26 11:10 AM
6/26/16, 07:00 AM, 2016-06-26 07:19 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-06-26 11:19 AM
6/26/16, 07:00 AM, 2016-06-26 08:19 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-06-26 12:19 PM
6/26/16, 06:30 AM, 2016-06-26 06:32 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA, NA, NA, 2016-06-26 10:32 AM
6/25/16, 06:30 AM, 2016-06-27 06:36 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-06-27 10:36 AM
6/25/16, 07:00 AM, 2016-06-25 07:39 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-06-25 11:39 AM
6/25/16, 06:00 AM, 2016-06-25 06:02 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA, NA, NA, 2016-06-25 10:02 AM
6/25/16, 07:00 AM, 2016-06-25 07:39 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-06-25 11:39 AM
6/25/16, 07:00 AM, 2016-06-25 07:41 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-06-25 11:41 AM
6/25/16, 07:00 AM, 2016-06-25 07:54 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-06-25 11:54 AM
6/25/16, 07:00 AM, 2016-06-25 08:12 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-06-25 12:12 PM
6/24/16, 07:00 AM, 2016-06-24 08:45 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-06-24 12:45 PM
6/24/16, 06:30 AM, 2016-06-27 06:36 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-06-27 10:36 AM
6/24/16, 07:00 AM, 2016-06-24 07:53 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444, T, NA, NA, NA, NA, 2016-06-24 11:53 AM
6/24/16, 07:00 AM, 2016-06-24 06:46 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606, T, NA, NA, NA, NA, 2016-06-24 10:46 AM
6/24/16, 07:00 AM, 2016-06-24 06:47 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-06-24 10:47 AM
6/24/16, 07:00 AM, 2016-06-24 08:45 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-06-24 12:45 PM
6/24/16, 07:10 AM, 2016-06-24 07:19 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA, NA, NA, 2016-06-24 11:19 AM
6/23/16, 06:30 AM, 2016-06-23 06:29 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.54, NA, NA, NA, NA, 2016-06-23 10:28 AM
6/23/16, 07:00 AM, 2016-06-23 09:33 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0.37, NA, NA, NA, NA, 2016-06-23 01:33 PM
6/23/16, 05:30 AM, 2016-06-23 05:32 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.24, NA, NA, NA, NA, 2016-06-23 09:32 AM
6/23/16, 07:00 AM, 2016-06-23 06:58 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0.59, NA, NA, NA, NA, 2016-06-23 10:58 AM
6/23/16, 07:00 AM, 2016-06-23 07:55 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.37, NA, NA, NA, NA, 2016-06-23 11:55 AM
6/23/16, 05:00 AM, 2016-06-23 05:46 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.42, NA, NA, NA, NA, 2016-06-23 09:46 AM
6/23/16, 07:00 AM, 2016-06-23 07:20 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.52, NA, NA, NA, NA, 2016-06-23 11:20 AM
6/22/16, 06:30 AM, 2016-06-22 07:47 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-06-22 11:47 AM
6/22/16, 07:00 AM, 2016-06-22 07:09 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444, T, NA, NA, NA, NA, 2016-06-22 11:09 AM
6/22/16, 07:00 AM, 2016-06-22 07:19 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0.01, NA, NA, NA, NA, 2016-06-22 11:19 AM
6/22/16, 07:00 AM, 2016-06-22 08:46 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683, T, NA, NA, NA, NA, 2016-06-22 12:46 PM
6/22/16, 06:45 AM, 2016-06-22 06:50 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435, T, NA, NA, NA, NA, 2016-06-22 10:50 AM
6/21/16, 07:00 AM, 2016-06-21 07:15 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.15, NA, NA, NA, NA, 2016-06-21 11:15 AM
6/21/16, 06:45 AM, 2016-06-21 06:50 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.09, NA, NA, NA, NA, 2016-06-21 10:50 AM
6/21/16, 07:00 AM, 2016-06-22 08:46 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.04, NA, NA, NA, NA, 2016-06-22 12:46 PM
6/21/16, 07:00 AM, 2016-06-21 07:13 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0.15, NA, NA, NA, NA, 2016-06-21 11:13 AM
6/21/16, 05:45 AM, 2016-06-21 05:46 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.06, NA, NA, NA, NA, 2016-06-21 09:46 AM
6/21/16, 07:00 AM, 2016-06-21 07:11 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.18, NA, NA, NA, NA, 2016-06-21 11:11 AM
6/20/16, 07:00 AM, 2016-06-20 10:59 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-06-20 02:59 PM
6/20/16, 06:30 AM, 2016-06-22 07:47 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-06-22 11:47 AM
6/20/16, 07:00 AM, 2016-06-20 07:11 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-06-20 11:11 AM
6/20/16, 07:00 AM, 2016-06-20 06:46 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-06-20 10:46 AM
6/20/16, 07:00 AM, 2016-06-20 10:59 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-06-20 02:59 PM
6/20/16, 06:30 AM, 2016-06-20 06:42 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA, NA, NA, 2016-06-20 10:42 AM
6/19/16, 06:30 AM, 2016-06-22 07:47 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-06-22 11:47 AM
6/19/16, 07:00 AM, 2016-06-19 07:58 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-06-19 11:58 AM
6/19/16, 08:00 AM, 2016-06-19 08:02 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA, NA, NA, 2016-06-19 12:02 PM
6/19/16, 07:00 AM, 2016-06-19 06:53 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-06-19 10:53 AM
6/19/16, 07:00 AM, 2016-06-19 07:33 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-06-19 11:33 AM
6/19/16, 07:00 AM, 2016-06-19 07:58 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-06-19 11:58 AM
6/19/16, 07:00 AM, 2016-06-19 07:17 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-06-19 11:17 AM
6/18/16, 07:00 AM, 2016-06-18 06:55 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-06-18 10:55 AM
6/18/16, 06:30 AM, 2016-06-22 07:47 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-06-22 11:47 AM
6/18/16, 07:00 AM, 2016-06-18 07:10 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.02, NA, NA, NA, NA, 2016-06-18 11:10 AM
6/18/16, 07:00 AM, 2016-06-18 06:50 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606, T, NA, NA, NA, NA, 2016-06-18 10:50 AM
6/18/16, 07:00 AM, 2016-06-18 06:54 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-06-18 10:54 AM
6/18/16, 07:00 AM, 2016-06-18 08:04 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-06-18 12:04 PM
6/18/16, 06:25 AM, 2016-06-18 06:24 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA, NA, NA, 2016-06-18 10:24 AM
6/17/16, 06:30 AM, 2016-06-22 07:47 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-06-22 11:47 AM
6/17/16, 07:00 AM, 2016-06-17 07:28 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-06-17 11:28 AM
6/17/16, 07:15 AM, 2016-06-17 07:23 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA, NA, NA, 2016-06-17 11:23 AM
6/17/16, 07:00 AM, 2016-06-17 06:49 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-06-17 10:49 AM
6/17/16, 07:00 AM, 2016-06-17 07:28 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-06-17 11:28 AM
6/17/16, 07:00 AM, 2016-06-17 07:48 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-06-17 11:48 AM
6/17/16, 07:00 AM, 2016-06-17 07:29 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-06-17 11:29 AM
6/16/16, 06:30 AM, 2016-06-22 07:47 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0, NA, NA, NA, 2016-06-22 11:47 AM
6/16/16, 07:00 AM, 2016-06-16 03:28 PM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA, NA, NA, 2016-06-16 07:28 PM
6/16/16, 07:00 AM, 2016-10-27 11:47 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-10-27 03:47 PM
6/16/16, 07:00 AM, 2016-06-16 06:27 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0, NA, NA, NA, 2016-06-16 10:27 AM
6/16/16, 07:00 AM, 2016-06-16 07:01 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0,0, NA, NA, NA, 2016-06-16 11:01 AM
6/16/16, 07:15 AM, 2016-06-16 07:19 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA, NA, NA, 2016-06-16 11:19 AM
6/15/16, 06:30 AM, 2016-06-15 06:31 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.03, NA, NA, NA, NA, 2016-06-15 10:30 AM
6/15/16, 07:00 AM, 2016-06-15 07:03 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0,0, NA, NA, NA, 2016-06-15 11:03 AM
6/15/16, 07:30 AM, 2016-06-15 07:31 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.01, NA, NA, NA, NA, 2016-06-15 11:31 AM
6/15/16, 07:00 AM, 2016-06-15 06:57 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.05,0, NA, NA, NA, 2016-06-15 10:57 AM
6/15/16, 07:00 AM, 2016-06-15 07:03 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0, NA, NA, NA, 2016-06-15 11:03 AM
6/15/16, 07:00 AM, 2016-06-15 07:20 AM, VT-OL-4, Greensboro 2.3 NNE,44.605767,-72.272606,0.01, NA, NA, NA, NA, 2016-06-15 11:20 AM
6/15/16, 06:30 AM, 2016-06-15 06:54 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.04, NA, NA, NA, NA, 2016-06-15 10:54 AM
6/15/16, 07:00 AM, 2016-06-15 07:29 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.03, NA, NA, NA, NA, 2016-06-15 11:29 AM
6/14/16, 06:30 AM, 2016-06-14 06:43 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.28, NA, NA, NA, NA, 2016-06-14 10:43 AM
6/14/16, 07:00 AM, 2016-06-14 08:59 AM, VT-OL-14, Barton 0.1 E,44.747767,-72.174399,0.16, NA, NA, NA, NA, 2016-06-14 12:59 PM
6/14/16, 06:30 AM, 2016-06-14 06:34 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.96, NA, NA, NA, NA, 2016-06-14 10:34 AM
6/14/16, 07:00 AM, 2016-06-14 07:11 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.26, NA, NA, NA, NA, 2016-06-14 11:11 AM
