ObservationDate,ObservationTime,EntryDateTime,StationNumber,StationName,Latitude,Longitude,TotalPrecipAmt,NewSnowDepth,NewSnowSWE,TotalSnowDepth,TotalSnowSWE,DateTimeStamp
7/27/16, 07:00 AM, 2016-07-27 07:13 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-27 11:13 AM
7/26/16, 07:00 AM, 2016-07-26 06:53 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-26 10:53 AM
7/26/16, 07:00 AM, 2016-07-26 07:30 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-26 11:30 AM
7/26/16, 07:00 AM, 2016-07-26 07:14 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-26 11:14 AM
7/25/16, 07:00 AM, 2016-07-25 10:12 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-25 02:12 PM
7/25/16, 07:00 AM, 2016-07-25 07:31 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-25 11:31 AM
7/25/16, 07:00 AM, 2016-07-25 07:04 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-25 11:04 AM
7/24/16, 07:00 AM, 2016-07-24 07:02 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.79, NA, NA, NA, NA, 2016-07-24 11:02 AM
7/24/16, 07:00 AM, 2016-07-24 07:19 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.59, NA, NA, NA, NA, 2016-07-24 11:18 AM
7/24/16, 07:00 AM, 2016-07-24 08:18 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.81, NA, NA, NA, NA, 2016-07-24 12:18 PM
7/23/16, 07:00 AM, 2016-07-23 08:01 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.51, NA, NA, NA, NA, 2016-07-23 12:01 PM
7/23/16, 07:00 AM, 2016-07-23 07:15 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,1.47, NA, NA, NA, NA, 2016-07-23 11:15 AM
7/23/16, 07:00 AM, 2016-07-23 07:21 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.53, NA, NA, NA, NA, 2016-07-23 11:21 AM
7/22/16, 07:00 AM, 2016-07-22 06:56 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.12, NA, NA, NA, NA, 2016-07-22 10:56 AM
7/22/16, 07:00 AM, 2016-07-22 07:28 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.39, NA, NA, NA, NA, 2016-07-22 11:28 AM
7/22/16, 07:00 AM, 2016-07-22 07:31 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.29, NA, NA, NA, NA, 2016-07-22 11:31 AM
7/21/16, 07:00 AM, 2016-07-22 03:40 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-22 07:40 AM
7/21/16, 07:00 AM, 2016-07-21 07:31 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-21 11:31 AM
7/21/16, 07:00 AM, 2016-07-21 07:04 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-21 11:04 AM
7/20/16, 07:00 AM, 2016-07-20 07:04 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-20 11:04 AM
7/20/16, 07:00 AM, 2016-07-20 07:21 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-20 11:21 AM
7/20/16, 07:00 AM, 2016-07-20 08:20 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-20 12:20 PM
7/19/16, 07:00 AM, 2016-07-19 07:36 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.65, NA, NA, NA, NA, 2016-07-19 11:36 AM
7/19/16, 07:00 AM, 2016-07-19 07:18 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.69, NA, NA, NA, NA, 2016-07-19 11:18 AM
7/19/16, 07:00 AM, 2016-07-19 07:00 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.52, NA, NA, NA, NA, 2016-07-19 11:00 AM
7/18/16, 07:00 AM, 2016-07-18 07:02 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-18 11:02 AM
7/18/16, 07:00 AM, 2016-07-18 07:22 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-18 11:22 AM
7/18/16, 07:00 AM, 2016-07-19 07:37 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-19 11:37 AM
7/17/16, 07:00 AM, 2016-07-17 11:52 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.02, NA, NA, NA, NA, 2016-07-17 03:52 PM
7/17/16, 07:00 AM, 2016-07-17 08:04 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-17 12:04 PM
7/17/16, 07:00 AM, 2016-07-17 06:57 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.05, NA, NA, NA, NA, 2016-07-17 10:57 AM
7/16/16, 07:00 AM, 2016-07-16 07:19 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.04, NA, NA, NA, NA, 2016-07-16 11:19 AM
7/16/16, 07:00 AM, 2016-07-16 07:21 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-16 11:21 AM
7/16/16, 07:00 AM, 2016-07-16 08:17 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-16 12:17 PM
7/15/16, 07:00 AM, 2016-07-15 10:01 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.61, NA, NA, NA, NA, 2016-07-15 02:01 PM
7/15/16, 07:00 AM, 2016-07-15 07:15 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.13, NA, NA, NA, NA, 2016-07-15 11:15 AM
7/15/16, 07:00 AM, 2016-07-15 07:01 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.62, NA, NA, NA, NA, 2016-07-15 11:01 AM
7/14/16, 07:00 AM, 2016-07-14 07:12 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-14 11:12 AM
7/14/16, 07:00 AM, 2016-07-14 07:11 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-14 11:11 AM
7/14/16, 07:00 AM, 2016-07-14 07:54 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-14 11:54 AM
7/13/16, 07:00 AM, 2016-07-14 07:54 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-14 11:54 AM
7/13/16, 07:00 AM, 2016-07-13 07:31 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-13 11:31 AM
7/12/16, 07:00 AM, 2016-07-12 07:30 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-12 11:30 AM
7/12/16, 07:00 AM, 2016-07-14 07:54 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-14 11:54 AM
7/12/16, 07:00 AM, 2016-07-12 07:02 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-12 11:02 AM
7/11/16, 07:00 AM, 2016-07-11 07:00 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.15, NA, NA, NA, NA, 2016-07-11 11:00 AM
7/11/16, 07:00 AM, 2016-07-14 07:53 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.11, NA, NA, NA, NA, 2016-07-14 11:53 AM
7/11/16, 07:00 AM, 2016-07-11 07:28 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.07, NA, NA, NA, NA, 2016-07-11 11:28 AM
7/10/16, 07:00 AM, 2016-07-10 07:11 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.36, NA, NA, NA, NA, 2016-07-10 11:11 AM
7/10/16, 07:00 AM, 2016-07-10 07:24 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.17, NA, NA, NA, NA, 2016-07-10 11:24 AM
7/10/16, 06:50 AM, 2016-07-10 07:10 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.39, NA, NA, NA, NA, 2016-07-10 11:10 AM
7/9/16, 07:00 AM, 2016-07-09 07:10 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.05, NA, NA, NA, NA, 2016-07-09 11:10 AM
7/9/16, 08:05 AM, 2016-07-09 08:17 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.41, NA, NA, NA, NA, 2016-07-09 12:17 PM
7/9/16, 07:00 AM, 2016-07-09 07:37 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.2, NA, NA, NA, NA, 2016-07-09 11:37 AM
7/8/16, 07:00 AM, 2016-07-08 07:22 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.05, NA, NA, NA, NA, 2016-07-08 11:22 AM
7/8/16, 07:00 AM, 2016-07-08 08:12 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.3, NA, NA, NA, NA, 2016-07-08 12:12 PM
7/8/16, 07:00 AM, 2016-07-08 07:03 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.13, NA, NA, NA, NA, 2016-07-08 11:03 AM
7/7/16, 07:00 AM, 2016-07-07 07:15 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-07 11:15 AM
7/7/16, 07:00 AM, 2016-07-07 07:18 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-07 11:18 AM
7/7/16, 07:00 AM, 2016-07-07 07:31 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-07 11:31 AM
7/6/16, 07:00 AM, 2016-07-06 07:11 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-06 11:11 AM
7/6/16, 06:45 AM, 2016-07-06 06:48 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-06 10:48 AM
7/5/16, 07:00 AM, 2016-07-05 06:56 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-05 10:56 AM
7/5/16, 07:00 AM, 2016-07-05 07:14 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-05 11:14 AM
7/5/16, 07:00 AM, 2016-07-05 04:32 PM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-05 08:32 PM
7/4/16, 07:00 AM, 2016-07-04 07:30 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-04 11:30 AM
7/4/16, 06:45 AM, 2016-07-04 06:44 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-04 10:44 AM
7/3/16, 07:00 AM, 2016-07-03 07:06 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.01, NA, NA, NA, NA, 2016-07-03 11:06 AM
7/3/16, 07:00 AM, 2016-07-03 07:30 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-03 11:30 AM
7/3/16, 07:00 AM, 2016-07-03 07:28 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-03 11:28 AM
7/2/16, 08:30 PM, 2016-07-02 08:28 PM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-07-03 12:28 AM
7/2/16, 07:00 AM, 2016-07-02 07:30 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.08, NA, NA, NA, NA, 2016-07-02 11:30 AM
7/2/16, 07:00 AM, 2016-07-02 07:02 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.06, NA, NA, NA, NA, 2016-07-02 11:02 AM
7/1/16, 07:00 AM, 2016-07-01 07:15 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-07-01 11:15 AM
7/1/16, 07:00 AM, 2016-07-01 07:32 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-07-01 11:32 AM
6/30/16, 07:00 AM, 2016-06-30 07:31 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-30 11:31 AM
6/30/16, 07:00 AM, 2016-06-30 07:07 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.04, NA, NA, NA, NA, 2016-06-30 11:07 AM
6/29/16, 07:00 AM, 2016-06-29 06:51 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.41, NA, NA, NA, NA, 2016-06-29 10:51 AM
6/29/16, 07:00 AM, 2016-06-29 07:27 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.62, NA, NA, NA, NA, 2016-06-29 11:27 AM
6/28/16, 07:00 AM, 2016-06-28 07:43 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-28 11:43 AM
6/28/16, 07:00 AM, 2016-06-28 07:09 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-28 11:09 AM
6/27/16, 07:00 AM, 2016-06-27 07:05 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-27 11:05 AM
6/27/16, 07:00 AM, 2016-06-27 07:08 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-27 11:08 AM
6/26/16, 07:00 AM, 2016-06-26 07:45 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-26 11:45 AM
6/26/16, 07:00 AM, 2016-06-26 06:22 PM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-26 10:22 PM
6/26/16, 06:45 AM, 2016-06-26 06:49 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-26 10:49 AM
6/25/16, 06:45 AM, 2016-06-25 06:46 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-25 10:46 AM
6/25/16, 07:00 AM, 2016-06-25 08:53 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-25 12:53 PM
6/25/16, 07:00 AM, 2016-06-25 07:11 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-25 11:11 AM
6/24/16, 07:00 AM, 2016-06-24 07:26 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-24 11:26 AM
6/24/16, 07:00 AM, 2016-06-24 04:21 PM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-24 08:21 PM
6/24/16, 07:00 AM, 2016-06-24 07:05 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-24 11:05 AM
6/23/16, 07:00 AM, 2016-06-23 06:55 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.4, NA, NA, NA, NA, 2016-06-23 10:55 AM
6/23/16, 07:00 AM, 2016-06-23 07:39 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.4, NA, NA, NA, NA, 2016-06-23 11:39 AM
6/23/16, 07:00 AM, 2016-06-23 07:09 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.43, NA, NA, NA, NA, 2016-06-23 11:09 AM
6/22/16, 07:00 AM, 2016-06-22 07:31 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.05, NA, NA, NA, NA, 2016-06-22 11:31 AM
6/22/16, 07:00 AM, 2016-06-22 09:00 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887, T, NA, NA, NA, NA, 2016-06-22 01:00 PM
6/21/16, 07:00 AM, 2016-06-21 08:55 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.05, NA, NA, NA, NA, 2016-06-21 12:55 PM
6/21/16, 07:00 AM, 2016-06-21 08:57 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.06, NA, NA, NA, NA, 2016-06-21 12:57 PM
6/21/16, 07:00 AM, 2016-06-21 07:34 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.04, NA, NA, NA, NA, 2016-06-21 11:34 AM
6/20/16, 07:00 AM, 2016-06-20 07:05 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-20 11:05 AM
6/20/16, 07:00 AM, 2016-06-20 07:30 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-20 11:30 AM
6/20/16, 07:00 AM, 2016-06-20 05:59 PM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-20 09:59 PM
6/19/16, 07:00 AM, 2016-06-19 07:27 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-19 11:27 AM
6/19/16, 07:00 AM, 2016-06-19 07:09 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-19 11:09 AM
6/19/16, 07:00 AM, 2016-06-19 07:17 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-19 11:17 AM
6/18/16, 07:00 AM, 2016-06-18 07:14 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-18 11:14 AM
6/18/16, 07:00 AM, 2016-06-19 04:17 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-19 08:17 AM
6/17/16, 07:00 AM, 2016-06-17 11:27 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-17 03:27 PM
6/17/16, 07:00 AM, 2016-06-17 07:31 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-17 11:31 AM
6/17/16, 07:00 AM, 2016-06-17 06:48 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-17 10:48 AM
6/16/16, 07:00 AM, 2016-06-16 04:29 PM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-16 08:29 PM
6/16/16, 07:00 AM, 2016-06-16 07:30 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-16 11:30 AM
6/16/16, 07:00 AM, 2016-06-16 07:34 PM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-16 11:34 PM
6/15/16, 07:00 AM, 2016-06-15 06:16 PM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-15 10:16 PM
6/15/16, 07:00 AM, 2016-06-15 07:42 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-15 11:42 AM
6/15/16, 06:30 AM, 2016-06-15 06:27 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-15 10:27 AM
6/14/16, 07:00 AM, 2016-06-14 06:57 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.1, NA, NA, NA, NA, 2016-06-14 10:57 AM
6/14/16, 07:00 AM, 2016-06-14 07:06 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.24, NA, NA, NA, NA, 2016-06-14 11:06 AM
6/14/16, 07:00 AM, 2016-06-14 07:35 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.16, NA, NA, NA, NA, 2016-06-14 11:35 AM
6/13/16, 07:00 AM, 2016-06-13 06:56 PM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.06, NA, NA, NA, NA, 2016-06-13 10:56 PM
6/13/16, 07:00 AM, 2016-06-13 07:08 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.03, NA, NA, NA, NA, 2016-06-13 11:08 AM
6/13/16, 07:00 AM, 2016-06-13 07:00 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.1, NA, NA, NA, NA, 2016-06-13 11:00 AM
6/12/16, 07:00 AM, 2016-06-12 06:59 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-12 10:59 AM
6/12/16, 07:00 AM, 2016-06-12 07:30 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-12 11:30 AM
6/12/16, 07:00 AM, 2016-06-12 08:12 PM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-13 12:12 AM
6/11/16, 07:00 AM, 2016-06-11 11:50 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-11 03:50 PM
6/11/16, 07:00 AM, 2016-06-11 07:32 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-11 11:32 AM
6/11/16, 07:00 AM, 2016-06-11 07:05 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-11 11:05 AM
6/10/16, 07:00 AM, 2016-06-10 07:14 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.01, NA, NA, NA, NA, 2016-06-10 11:14 AM
6/10/16, 07:00 AM, 2016-06-10 07:16 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-10 11:16 AM
6/10/16, 07:00 AM, 2016-06-10 07:52 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887, T, NA, NA, NA, NA, 2016-06-10 11:52 AM
6/9/16, 07:00 AM, 2016-06-09 06:58 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-09 10:58 AM
6/9/16, 07:00 AM, 2016-06-09 07:07 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.02, NA, NA, NA, NA, 2016-06-09 11:07 AM
6/9/16, 07:00 AM, 2016-06-09 07:07 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.05, NA, NA, NA, NA, 2016-06-09 11:07 AM
6/8/16, 07:00 AM, 2016-06-08 06:54 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.14, NA, NA, NA, NA, 2016-06-08 10:54 AM
6/8/16, 07:00 AM, 2016-06-08 07:06 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.1, NA, NA, NA, NA, 2016-06-08 11:06 AM
6/8/16, 07:00 AM, 2016-06-08 07:07 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.1, NA, NA, NA, NA, 2016-06-08 11:07 AM
6/7/16, 07:00 AM, 2016-06-07 07:37 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.04, NA, NA, NA, NA, 2016-06-07 11:37 AM
6/7/16, 07:00 AM, 2016-06-07 07:06 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.02, NA, NA, NA, NA, 2016-06-07 11:06 AM
6/7/16, 07:00 AM, 2016-06-07 07:04 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.03, NA, NA, NA, NA, 2016-06-07 11:04 AM
6/6/16, 07:00 AM, 2016-06-06 07:16 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,1.46, NA, NA, NA, NA, 2016-06-06 11:16 AM
6/6/16, 07:00 AM, 2016-06-06 07:16 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,1.52, NA, NA, NA, NA, 2016-06-06 11:16 AM
6/6/16, 07:00 AM, 2016-06-06 07:11 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,1.39, NA, NA, NA, NA, 2016-06-06 11:11 AM
6/5/16, 07:00 AM, 2016-06-05 07:06 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0,0, NA, NA, NA, 2016-06-05 11:06 AM
6/5/16, 07:00 AM, 2016-06-05 07:17 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-05 11:17 AM
6/5/16, 07:00 AM, 2016-06-05 07:33 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-05 11:33 AM
6/4/16, 07:00 AM, 2016-06-04 07:27 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0,0, NA, NA, NA, 2016-06-04 11:27 AM
6/4/16, 07:00 AM, 2016-06-04 07:19 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0,0, NA, NA, NA, 2016-06-04 11:19 AM
6/3/16, 07:00 AM, 2016-06-03 07:05 AM, VT-FR-2, Highgate Springs 1.0 SSE,44.96136,-73.09958,0.04, NA, NA, NA, NA, 2016-06-03 11:05 AM
6/3/16, 07:00 AM, 2016-06-03 07:33 AM, VT-FR-16, Swanton 0.2 E,44.91867,-73.119887,0.03, NA, NA, NA, NA, 2016-06-03 11:33 AM
6/3/16, 07:00 AM, 2016-06-03 07:34 AM, VT-FR-12, St. Albans 1.9 NNE,44.83455,-73.06558,0.03, NA, NA, NA, NA, 2016-06-03 11:34 AM
